video_id,title,description,published_at,view_count,like_count,dislike_count,comment_count,Month
CrwQmJqvWHU,A** Like That (Super Clean Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing A** Like That Super Clean Version, Closed Captioned. (C) 2005 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

A** Like That (Super Clean Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 23:33:19+00:00,17489257,173529,0,2291,9
4ne1RCnDRuc,Mosh (Extra Clean Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh Extra Clean Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (Extra Clean Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 23:05:55+00:00,427142,5435,0,193,9
Dw35EugB7Mc,Without Me (MTV Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Without Me MTV Version. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Without Me (MTV Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 23:04:42+00:00,301707,7531,0,260,9
9wRLd5l7WYE,Mosh (Dirty Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh Dirty Version, Closed Captioned, No Vote Slate. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (Dirty Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 22:34:41+00:00,5286129,90414,0,7882,9
X_CIZiF5mJA,Cleanin' Out My Closet (BET Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Cleanin' Out My Closet BET Version. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Cleanin' Out My Closet (BET Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 22:05:32+00:00,801998,13149,0,326,9
TwAJO7uDwJg,3 a.m. (Explicit) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing 3 a.m. Explicit. (C) 2009 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

3 a.m. (Explicit) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 21:33:37+00:00,680069,13304,0,1007,9
tINfBAf6aCU,Without Me (BET Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Without Me BET Version. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Without Me (BET Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 21:10:30+00:00,163184,4431,0,144,9
Y8ZI1uc6iBM,The Real Slim Shady by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing The Real Slim Shady 
. (C) 2000 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

The Real Slim Shady by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 21:04:47+00:00,12689327,94196,0,2315,9
vIwhhIDIhvU,Role Model by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Role Model 
. (C) 1999 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Role Model by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 20:20:35+00:00,131126,3834,0,165,9
cWAp8Ovl8nQ,Like Toy Soldiers (Broadcast Mural Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Like Toy Soldiers Broadcast Mural Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Like Toy Soldiers (Broadcast Mural Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 20:12:41+00:00,134995,3578,0,281,9
omMjF_LqzWE,Just Don't Give A F*** (Clean Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Just Don't Give A F*** Clean Version. (C) 1999 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Just Don't Give A F*** (Clean Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 19:58:07+00:00,98087,2501,0,169,9
A9-t86OAtM0,Just Lose It (Director's Cut) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Just Lose It Director's Cut, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Just Lose It (Director's Cut) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 18:03:20+00:00,6197710,68288,0,1457,9
6NXmi5heHdU,Without Me by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Without Me Chyron Throughout. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Without Me by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 16:53:51+00:00,6451705,41701,0,1034,9
o113m7liSQ4,Stan (Long Version) by Eminem ft. Dido | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Stan MTV Long Version. (C) 2002 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Stan (Long Version) by Eminem ft. Dido | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 16:29:16+00:00,723052,7348,0,266,9
PbSW_tcDF5o,Mosh (Dirty Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh Dirty Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (Dirty Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 15:54:39+00:00,270631,6025,0,539,9
IzZmVQhbaTI,Guilty Conscience (Director's Cut) by Eminem ft. Dr. Dre | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Guilty Conscience Director's Cut. (C) 2000 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Guilty Conscience (Director's Cut) by Eminem ft. Dr. Dre | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 14:31:27+00:00,117340,3198,0,125,9
z3QcRQMIoQ8,The Way I Am (Clean Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing The Way I Am Clean Version. (C) 2000 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

The Way I Am (Clean Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 13:18:24+00:00,405107,7470,0,444,9
pJVgLuErgNQ,Mockingbird by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mockingbird Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mockingbird by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 13:18:10+00:00,985062,16055,0,546,9
gWCQtNBXJqM,Just Lose It (BET Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Just Lose It BET Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Just Lose It (BET Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 12:56:59+00:00,73939,2606,0,169,9
wFNolOv-zq0,Mosh (No Vote Slate) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh MTV Version, No Vote Slate, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (No Vote Slate) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 12:31:49+00:00,68542,2268,0,284,9
tFSLxs-4JvM,Just Lose It (MTV Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Just Lose It MTV Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Just Lose It (MTV Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 11:57:31+00:00,95353,3221,0,162,9
Wljxf1Tabc0,Mosh (Post Election) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh Post Election Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (Post Election) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 11:06:34+00:00,174246,4914,0,473,9
kqdfjdTQcdY,Sing For The Moment by Eminem (Live) | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Sing For The Moment Live. (C) 2005 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Sing For The Moment by Eminem (Live) | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 10:55:30+00:00,1335081,32868,0,887,9
LvymHCX0Yjg,Mosh (Extra Clean-No Vote Slate) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh Extra Clean-No Vote Slate, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (Extra Clean-No Vote Slate) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 09:58:54+00:00,69718,2243,0,198,9
WZKkTjuiN8Y,We Made You by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing We Made You 
. (C) 2009 Shady Records/Aftermath Records/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

We Made You by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 08:50:21+00:00,1976069,20928,0,762,9
zrhxp3dGlWk,White America (Clean Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing White America Clean Version. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

White America (Clean Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 08:06:54+00:00,1360520,16637,0,382,9
1DCzojlfeaM,Mosh (MTV Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Mosh MTV Version, Closed Captioned. (C) 2004 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Mosh (MTV Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 07:29:52+00:00,102664,3232,0,235,9
